,Company,Customer,Number_review,Language,Title,Date_review,Reply,Date_reply,Rating,Status,Experience Date
246,Orange Bank,Elisabeth,1 review,FR,RIEN A SIGNALER,"Jul 27, 2022","Bonjour Elisabeth,Ravi de lire que vous êtes satisfait de votre échange avec notre conseiller.Nous restons disponibles si besoinA bientôt,Philippe","Jul 28, 2022",5,Invited,"RIEN A SIGNALERRIEN A SIGNALER. INTERLOCUTEUR AGREABLEDate of experience: July 27, 2022"
247,Orange Bank,Mme Cittee Ketty,3 reviews,FR,Cristal clear bank,"Jul 23, 2022","Bonjour,Merci d'avoir pris le temps de nous laisser votre commentaire.Nous restons à disposition si besoin.A bientôt,Philippe","Jul 26, 2022",5,Invited,"Cristal clear bankWhat you expect from me is cristal clear. It means a lot.Date of experience: June 14, 2022"
248,Orange Bank,Ah Sue,1 review,FR,Service et applications impeccables,"Jul 23, 2022","Bonjour,Nous nous efforçons d’offrir à nos clients des services de qualité, et une application simple et rapide, et sommes heureux d’avoir pu vous en faire bénéficier.Nous restons à disposition si nécessaire.A bientôt,Philippe","Jul 26, 2022",5,Invited,"Service et applications impeccablesDate of experience: July 23, 2022"
249,Orange Bank,Sandrine 😉,1 review,FR,Super cool,"Jul 22, 2022","Bonjour Sandrine, Merci pour ce retour. Nos développeurs ont travaillé dur pour vous proposer une application efficace, fiable et rapide. Nous sommes heureux de savoir que ça vous plait :-)Belle journée, Elodie.","Jul 26, 2022",4,Invited,"Super coolRapide efficaceDate of experience: July 22, 2022"
250,Orange Bank,KALAMOUN,1 review,FR,Simplicité efficacité,"Jul 22, 2022","Bonjour,Merci pour ce retour étoilé et fruité :-)Nous sommes heureux de vous savoir si enjoué à l'idée d'utiliser Orange Bank. Belle journée, Elodie","Jul 22, 2022",4,Invited,"Simplicité efficacitéOrange 🍊 bank....mon orange,ma banque...Date of experience: July 22, 2022"
251,Orange Bank,DUCHESNE,1 review,FR,Proposition faite par groupama,"Jul 22, 2022","Bonjour,C'est un plaisir de vous savoir satisfait par les services et produits que propose notre Banque.Nous restons à votre entière disposition si nécessaire.A bientôt,Philippe","Jul 22, 2022",4,Invited,"Proposition faite par groupamaDate of experience: July 22, 2022"
252,Orange Bank,LEBRUN,1 review,FR,Satisfaction !,"Jul 20, 2022","Bonjour,Ravi de l'apprendre 🤗​Notre objectif est de continuer à garantir votre satisfaction encore longtemps 😉​.A bientôt,Philippe","Jul 21, 2022",5,Invited,"Satisfaction !Date of experience: July 20, 2022"
253,Orange Bank,Marie Francoise,1 review,FR,satisfaction si résultat constaté...,"Jul 19, 2022","Bonjour Marie Françoise,Merci pour votre commentaire, c'est un plaisir de pouvoir vous apporter satisfaction. Je vous souhaite une belle journée,Philippe","Jul 19, 2022",5,Invited,"satisfaction si résultat constaté...satisfactionDate of experience: July 19, 2022"
254,Orange Bank,Najat,1 review,FR,Trop cool Christopher et super efficace,"Jul 16, 2022","Bonjour,Un grand merci pour votre commentaire qui traduit parfaitement votre satisfaction ainsi que la qualité de travail effectué au quotidien par nos collaborateurs 🤗.Nous ne manquerons pas de lui transmettre votre avis positif 😉A bientôt,Philippe","Jul 22, 2022",5,Invited,"Trop cool Christopher et super efficaceDate of experience: July 16, 2022"
255,Orange Bank,Jing Li,1 review,FR,Worst bank ever do not use !!!,"Jul 16, 2022","Bonjour Jing Li,Nous sommes navrés de constater votre insatisfaction.Je serais ravi de vous aider.Si vous le souhaitez, n'hésitez pas à revenir vers nous sur support.google@orangebank.fr, afin que nous fassions le point sur votre situation.Dans l'attente de vous lire,Philippe","Jul 19, 2022",1,Invited,"Worst bank ever do not use !!!Worst bank ever A bank without customer service Any problems happens, they’ll not be there as they don’t care . Try to get a service for hours but can’t, tried serval days without any service , it’s crazy ,  worst bank ever , do not recommend. Recommend do not use this bank , if already a user , recommend change immediately! !Date of experience: July 16, 2022"
256,Orange Bank,Jean Claude,1 review,FR,tres stastifait,"Jul 16, 2022","Bonjour Jean Claude,Nous vous remercions d’avoir pris le temps de nous laisser un message et sommes ravis de lire que vous êtes pleinement satisfait de votre expérience Orange BankA bientôt,Philippe","Jul 22, 2022",5,Invited,"tres stastifaitDate of experience: July 16, 2022"
257,Orange Bank,Elias,1 review,FR,Experience positive et constructive,"Jul 15, 2022","Bonjour Elias,Un grand merci pour la confiance que vous nous accordez 😊.Nous ne manquerons pas de vous proposer des produits et services à la hauteur de vos exigences.A bientôt,Philippe","Jul 29, 2022",5,Invited,"Experience positive et constructiveDate of experience: July 15, 2022"
258,Orange Bank,MARYLINE,1 review,FR,"Bon contact avec les interlocuteur,  je recommande Orange bank","Jul 14, 2022","Bonjour Maryline,Merci pour cet avis positif ! 🥰Nous sommes heureux que vous nous fassiez confiance au point de nous recommander. 🏆Bonne journée à vous,Philippe","Jul 22, 2022",5,Invited,"Bon contact avec les interlocuteur,  je recommande Orange bankJe recommande Orange bankDate of experience: July 14, 2022"
259,Orange Bank,Alfred Guilbaut,1 review,FR,J ai apprecie,"Jul 12, 2022","Bonjour Alfred,Ravi de vous savoir satisfait par la prise en charge de notre conseiller. Nos collaborateurs ont à cœur de vous apporter toute leur expertise afin de répondre au mieux à vos attentes.A bientôt,Philippe","Jul 29, 2022",5,Invited,"J ai apprecieBravoOrange bank faites plus de contacts teleohoniques avec vos clients... Vos collaborateurs sont excellentsTout simplementAlfred GuilbautDate of experience: July 12, 2022"
260,Orange Bank,antoine vasseur,4 reviews,FR,Opposition carte,"Jul 6, 2022","Bonjour Hugues,L'objectif est de permettre à tous nos clients de retrouver chez Orange Bank des services et des offres qui répondent au mieux à vos attentes!Ravis de vous savoir satisfait.A bientôt,Philippe","Jul 7, 2022",4,Invited,"Opposition carteDemande de résiliation carte suite à un piratageDate of experience: July 06, 2022"
261,Orange Bank,Evelyne,1 review,FR,Merci à mon interlocuteur,"Jul 6, 2022","Bonjour Evelyne,Ravi de vous savoir satisfait par la qualité d'échange avec votre conseiller.Nous restons disponibles si besoin 😉.A bientôt,Philippe","Jul 6, 2022",5,Invited,"Merci à mon interlocuteurDate of experience: July 06, 2022"
262,Orange Bank,Alexandre,1 review,FR,ok ok,"Jul 1, 2022","Bonjour Alexandre,Ravi de constater que votre conseiller vous a parfaitement accompagné dans votre parcours de souscription.N'hésitez pas à revenir vers nous dès que possible.A bientôt,Philippe","Jul 1, 2022",5,Invited,"ok okok ok ok ok okokkkkDate of experience: July 01, 2022"
263,Orange Bank,BADOR Pierre,3 reviews,FR,Virement simple et efficace,"Jun 30, 2022","Bonjour Pierre,Nos techniciens ont mis en place une application de qualité, vous permettant d'avoir tous les services de la banque à portée de main 😉.Ravi de vous savoir satisfait 🤗A bientôt,Philippe","Jul 4, 2022",5,Invited,"Virement simple et efficaceDate of experience: June 21, 2022"
264,Orange Bank,Mr PENNA JEAN LOUIS,3 reviews,FR,Boutique orange  aorange plus…,"Jun 30, 2022","Bonjour Jean Louis,Nous essayons de vous faire bénéficier de la même qualité d'écoute, de conseil et de suivi, et cela peu importe la boutique.C'est un plaisir de vous savoir satisfait par la prise en charge de nos conseillers !Excellente journée,Philippe","Jun 30, 2022",5,Invited,"Boutique orange  aorange plus…Boutique orange  aorange plus disponible plus sérieux que celle de cannesDate of experience: June 30, 2022"
265,Orange Bank,Oury,1 review,FR,Parfait,"Jun 30, 2022","Bonjour,Ravi de vous savoir satisfait par les services qu'offre Orange Bank.Nous mettrons tout en œuvre pour continuer à répondre à vos attentes encore longtemps.A bientôt,Philippe","Jun 30, 2022",5,Invited,"ParfaitDes conditions interressantesDate of experience: June 30, 2022"
266,Orange Bank,Veronique,1 review,FR,Efficace et relativement rapide.,"Jun 29, 2022","Bonjour Véronique,Nous nous efforçons d’offrir à nos clients des services de qualité, et une application simple et rapide, et sommes heureux d’avoir pu vous en faire bénéficier.A bientôt,Philippe","Jun 30, 2022",5,Invited,"Efficace et relativement rapide.Date of experience: June 29, 2022"
267,Orange Bank,anonyme,1 review,FR,orange bank,"Jun 29, 2022","Bonjour,Merci pour cet avis positif ! 🥰Nous sommes heureux que vous nous fassiez confiance au point de nous recommander. 🏆Nous restons disponible si besoin.A bientôt,Philippe","Jul 4, 2022",5,Invited,"orange banktrop cool je recommandeDate of experience: June 29, 2022"
268,Orange Bank,LOIC,2 reviews,FR,difficultes a joindre par telephone…,"Jun 29, 2022","Bonjour Loic,C'est une des nombreuses solutions que nous avons mis en place pour réguler les flux d'appels lorsque les délais sont trop importants.Ravis de vous savoir satisfait ​😉A bientôt,Philippe","Jul 4, 2022",5,Invited,"difficultes a joindre par telephone…difficultes a joindre par telephone temps d attente puis reponse rappellerDate of experience: June 29, 2022"
269,Orange Bank,Sandrine,1 review,FR,Très favorable.,"Jun 29, 2022","Bonjour,Merci pour votre avis et vos étoiles 🤗Nous restons à votre entière disposition si nécessaire 😉Bonne journée à vous,Philippe","Jun 29, 2022",5,Invited,"Très favorable.Date of experience: June 29, 2022"
270,Orange Bank,Monsieur HAMIDI,3 reviews,FR,Merci orange,"Jun 28, 2022","Bonjour,Un grand merci à vous pour la confiance que vous nous accordez.Si vous avez la moindre question, n'hésitez surtout pas à nous solliciter.A bientôt,Philippe","Jun 29, 2022",5,Invited,"Merci orangeDate of experience: June 28, 2022"
271,Orange Bank,BIENVENU LOTH PIERRE,2 reviews,FR,rapidite,"Jun 28, 2022","Bonjour Pierre,Heureux de vous savoir ravi par les services d’Orange Bank 😊Passez une belle journée !Philippe","Jun 28, 2022",4,Invited,"rapiditesatisfaction totaleDate of experience: June 28, 2022"
272,Orange Bank,COLLIGNON,2 reviews,FR,J'utilise facilement l'application,"Jun 27, 2022","Bonjour,Nos techniciens ont mis à votre disposition une application permettant à l'ensemble de nos clients, de gérer leur compte en toute autonomie.Ravi de vous savoir satisfait.A bientôt,Philippe","Jun 27, 2022",5,Invited,"J'utilise facilement l'applicationJ'utilise facilement l'application ! RasDate of experience: June 27, 2022"
273,Orange Bank,DOMINIQUE SOLIGNAC,4 reviews,FR,ras très satisfait d ORANGE BANK,"Jun 27, 2022","Bonjour Dominique,Merci pour ce retour positif 🤗. Nous sommes heureux que vous ayez trouvé en Orange Bank une banque qui vous ressemble et qui répond en totalité à vos attentes.A bientôt,Philippe","Jun 27, 2022",5,Invited,"ras très satisfait d ORANGE BANKDate of experience: June 27, 2022"
274,Orange Bank,Eric,1 review,FR,Cool super génial,"Jun 27, 2022","Bonjour Eric,Merci pour votre avis et vos étoiles 🤗Nous restons à votre entière disposition si nécessaire 😉Bonne journée à vous,Philippe","Jun 27, 2022",5,Invited,"Cool super génialDate of experience: June 27, 2022"
275,Orange Bank,Grondin,1 review,RE,Merci orange bank,"Jun 24, 2022","Bonjour,C'est notre plaisir de vous avoir comme client. C'est nous qui vous remercions de nous avoir fait confiance.A bientôt,Philippe","Jun 24, 2022",5,Invited,"Merci orange bankDate of experience: June 24, 2022"
276,Orange Bank,Abdou,1 review,RE,En rechissant,"Jun 23, 2022","Bonjour,Merci pour votre avis et vos étoiles 🤗Nous restons à votre entière disposition si nécessaire 😉Bonne journée à vous,Philippe","Jun 28, 2022",5,Invited,"En rechissantDate of experience: June 23, 2022"
277,Orange Bank,Rousselle,1 review,FR,simple d utilisation,"Jun 23, 2022","Bonjour,Ravi de vous l'entendre dire 😊Nous nous efforçons de vous offrir une application de qualité, simple et rapide, et sommes heureux de vous savoir satisfait.A bientôt,Philippe","Jun 23, 2022",5,Invited,"simple d utilisationDate of experience: June 23, 2022"
278,Orange Bank,Fernandez,1 review,FR,Au top,"Jun 23, 2022","Bonjour,L'objectif est de vous faire bénéficier de la même qualité d'écoute, de conseil et de suivi, et cela peu importe le conseiller 😉.Nous sommes ravis que vous soyez satisfaits.Bonne journée à vous,Philippe","Jun 23, 2022",5,Invited,"Au topAu topService a lecouteDate of experience: June 23, 2022"
279,Orange Bank,JEAN-MARIE GERMAIN RIVIERE,4 reviews,FR,Fraude éviter grâce à Orange bank,"Jun 23, 2022","Bonjour Jean-Marie,Vous l'avez compris, la sécurité est notre priorité absolue. Merci de l'avoir souligné en déposant votre avis 😉. Bonne journée à vous,Philippe","Jun 23, 2022",4,Invited,"Fraude éviter grâce à Orange bankDate of experience: June 16, 2022"
280,Orange Bank,Zargarian,1 review,FR,Merci Orange Bank pour toot,"Jun 22, 2022","Bonjour,Merci à vous de nous avoir fait confiance, et bienvenue encore chez Orange Bank.Nous restons à votre disposition si nécessaire.A bientôt,Philippe","Jun 23, 2022",5,Invited,"Merci Orange Bank pour tootDate of experience: June 22, 2022"
281,Orange Bank,joel daude,5 reviews,FR,Top.,"Jun 22, 2022","Bonjour Joel,Merci pour votre note, c'est vous qui êtes au top !Bonne journée à vous,Philippe","Jun 29, 2022",4,Invited,"Top.Ttyyttyttubj niDate of experience: June 22, 2022"
282,Orange Bank,Quaranta,1 review,FR,J'utilise Orange Bank parce que c'est…,"Jun 22, 2022","Bonjour,Merci, ça fait vraiment plaisir 🤗Nous ferons tout notre possible pour continuer à vous apporter satisfaction.Bonne journée à vous,Philippe","Jun 29, 2022",5,Invited,"J'utilise Orange Bank parce que c'est…J'utilise Orange Bank parce que c'est simple et efficace.Date of experience: June 22, 2022"
283,Orange Bank,Ledoux,1 review,FR,un tres bon service,"Jun 22, 2022","Bonjour,Merci beaucoup pour votre avis 🤗C’est toujours un plaisir de savoir que nos utilisateurs sont satisfaits par nos services !Passez une belle journée !Philippe","Jun 22, 2022",5,Invited,"un tres bon servicesimple, rapide,efficaceDate of experience: June 22, 2022"
284,Orange Bank,MASO,4 reviews,LU,Application très simple d'utilisation…,"Jun 22, 2022","Bonjour,Nous nous efforçons d’offrir à nos clients une application de qualité, simple, rapide, et sommes heureux d’avoir pu vous en faire bénéficier 😉A bientôt,Philippe","Jun 29, 2022",5,Invited,"Application très simple d'utilisation…Application très simple d'utilisation et facile à installerDate of experience: June 22, 2022"
285,Orange Bank,Bodnarchuk,1 review,FR,Good,"Jun 22, 2022","Bonjour,Ravi de vous savoir satisfait des services d’Orange Bank, on vous remercie chaleureusement pour ce commentaire !Passez une belle journée !Philippe","Jun 29, 2022",5,Invited,"GoodGood, good, good,good,good,good,good,good,good, good, good.Date of experience: June 22, 2022"
286,Orange Bank,Victor Sisouphanthong,5 reviews,FR,Rapide et intuitif,"Jun 22, 2022","Bonjour Victor,Nos techniciens ont mis à votre disposition une application permettant à l'ensemble de nos clients, de gérer leur compte en toute autonomie.Et si nécessaire, n'hésitez surtout pas nos conseillers restent à votre entière disposition.A bientôt,Philippe","Jun 29, 2022",5,Invited,"Rapide et intuitifApplication efficace, rapide et intuitif.Date of experience: June 22, 2022"
287,Orange Bank,Monsieur GUIBERT,3 reviews,FR,Easy Bank,"Jun 22, 2022","Bonjour,Merci pour votre commentaire, c'est un plaisir de pouvoir vous apporter satisfaction. Je vous souhaite une belle journée 🤗Bonne journée à vous,Philippe","Jun 22, 2022",5,Invited,"Easy BankA l'attendu, merciDate of experience: June 22, 2022"
288,Orange Bank,Paul,3 reviews,FR,Super impecable,"Jun 21, 2022","Bonjour Paul,Merci pour votre commentaire, c'est un plaisir de pouvoir vous apporter satisfaction. Je vous souhaite une belle journée Philippe","Jun 21, 2022",5,Invited,"Super impecableSuper.............................................Date of experience: June 18, 2022"
289,Orange Bank,Xavier DUCLOS,4 reviews,FR,Très bon service,"Jun 20, 2022","Bonjour Xavier,Heureux de vous savoir ravi par les services d’Orange BankPassez une belle journée !Philippe","Jun 21, 2022",5,Invited,"Très bon serviceDate of experience: June 20, 2022"
290,Orange Bank,Jean Luc,1 review,FR,intervenant efficace  attentif aimable …,"Jun 17, 2022","Bonjour Jean Luc,Nous aimons être à l'écoute de nos clients pour coller au plus près de leurs attentes. Au plaisir d'échanger de nouveau avec vous.Bonne journée à vous,Philippe","Jun 17, 2022",5,Invited,"intervenant efficace  attentif aimable …intervenant efficace  attentif aimable  qui a pris le soin de vérifier que ma question était résolue avec moiDate of experience: June 17, 2022"
291,Orange Bank,Philippe,1 review,FR,Pas de carte bleue sans contact,"Jun 17, 2022","Bonjour Philippe,Navré de constater votre insatisfaction.Le sans contact n'est pas un service disponible pour l'instant sur nos carte Groupama banque.Si vous souhaitez avoir un complément d'informations, n'hésitez pas à revenir vers nous sur service.clients@gbanque.frA bientôt,Philippe","Jun 17, 2022",2,Invited,"Pas de carte bleue sans contactDate of experience: June 17, 2022"
292,Orange Bank,Robert,1 review,FR,EXCELLENT  EN TOUT  POINT DE  VUE  .,"Jun 15, 2022","Bonjour Robert,Merci beaucoup pour votre commentaire, c’est toujours un plaisir de savoir que nos utilisateurs sont satisfaits par nos services 🤗Passez une belle journée,Philippe","Jun 16, 2022",5,Invited,"EXCELLENT  EN TOUT  POINT DE  VUE  .Date of experience: June 15, 2022"
293,Orange Bank,Latif,1 review,FR,Nikel,"Jun 15, 2022","Bonjour,Ravi de lire votre satisfaction suite à la prise en charge de notre conseiller.Nous espérons bientôt vous compter parmi nos fidèles clients  😉A bientôt,Philippe","Jun 15, 2022",5,Invited,"NikelNikel simple et efficaceDate of experience: June 15, 2022"
294,Orange Bank,Stephane,2 reviews,FR,Trés bon service,"Jun 14, 2022","Bonjour Stephane,Ravi de vous l'entendre dire 🤗Nous mettons tout en place pour maintenir votre confiance, et continuer à vous donner les services que vous méritez 😉.Excellente journée à vous,Philippe","Jun 15, 2022",5,Invited,"Trés bon serviceDate of experience: June 14, 2022"
295,Orange Bank,Michel,1 review,FR,Super service,"Jun 14, 2022","Bonjour Michel,Ravi de l'apprendre 🤗​N'hésitez pas à revenir vers nous sur webmaster@orangebank.fr, toutes vos recommandations seront les bienvenues pour nous permettre de nous améliorer.A bientôt,Philippe","Jun 15, 2022",4,Invited,"Super serviceDate of experience: June 14, 2022"
296,Orange Bank,Jean-Eric,2 reviews,RE,Super simple d’utilisation,"Jun 13, 2022","Nous nous efforçons de vous offrir une application de qualité, et sommes heureux d’avoir pu vous en faire bénéficier.A bientôt,Philippe","Jun 15, 2022",5,Invited,"Super simple d’utilisationDate of experience: June 13, 2022"
297,Orange Bank,Angie,1 review,RE,Super service !,"Jun 11, 2022","Bonjour Angie,Nous avons pour objectif de vous fournir le service que vous méritez ! 👍Ravi de vous savoir satisfait.A bientôt,Philippe","Jun 15, 2022",5,Invited,"Super service !Date of experience: June 11, 2022"
298,Orange Bank,Sofiene,1 review,FR,Parfait,"Jun 9, 2022","Bonjour Sofienne,Merci, Merci, et Merci 🤗​Nous sommes heureux d'avoir autant de clients qui croient en nous et qui nous apportent tout leur soutien et leur confiance!A bientôt,Philippe","Jun 10, 2022",5,Invited,"ParfaitParfait parfait parfaitDate of experience: June 09, 2022"
299,Orange Bank,Chrislene,1 review,RE,Très bon interlocuteur,"Jun 8, 2022","Bonjour,Très heureux de lire votre satisfaction suite à votre échange avec votre conseiller.Nous restons disponibles si besoin.Bonne journéePhilippe ","Jun 9, 2022",4,Invited,"Très bon interlocuteurDate of experience: June 08, 2022"
300,Orange Bank,Gregory,7 reviews,FR,Great Online Banking!!!,"Jun 7, 2022","Bonjour Gregory,Je vous remercie de votre avis positif !Belle journée,Tom.","Jun 7, 2022",4,Invited,"Great Online Banking!!!Date of experience: June 06, 2022"
301,Orange Bank,Jouve,1 review,FR,Très bon service.,"Jun 5, 2022","Bonjour,Merci de souligner la qualité de notre service 🤗​. C’est très important pour nous de vous accompagner en cas de besoin, pour répondre entièrement à vos attentes.Belle journée à vous,Philippe","Jun 7, 2022",5,Invited,"Très bon service.Date of experience: June 05, 2022"
302,Orange Bank,Paul,1 review,FR,Tres bonne relation,"Jun 4, 2022","Bonjour Paul,Merci pour votre commentaire.Ravi d'apprendre que votre conseiller a parfaitement répondu à vos attentes.Nous restons disponibles si besoin.A bientôt,Philippe","Jun 4, 2022",5,Invited,"Tres bonne relationDate of experience: June 04, 2022"
303,Orange Bank,Oudache,1 review,FR,Suite à un achat en boutique Orange…,"Jun 3, 2022","Bonjour,Ravi de vous savoir satisfait par la prise en charge de notre conseiller. Nos collaborateurs ont à cœur de vous apporter toute leur expertise afin de répondre au mieux à vos attentes.A bientôt,Philippe","Jun 3, 2022",5,Invited,"Suite à un achat en boutique Orange…Suite à un achat en boutique Orange Bank m’a était proposer ! Cela a était rapide simple efficaceDate of experience: June 03, 2022"
304,Orange Bank,Salami furtif,1 review,FR,J'adore orange bank,"Jun 2, 2022","Bonjour,Merci pour la confiance que vous nous accordez.Nous sommes ravis que votre expérience chez nous soit aussi bonne 🤗​.Nous vous souhaitons une excellente journée,Philippe","Jun 3, 2022",5,Invited,"J'adore orange bankJ'adore orange bank, c'est zuper !Date of experience: June 02, 2022"
305,Orange Bank,Boudignon,1 review,FR,Simple et efficace,"Jun 2, 2022","Bonjour Jean Jacques ,Merci pour ce beau résumé de notre offre 💪 Excellente journée , Vanessa","Jun 3, 2022",4,Invited,"Simple et efficaceDate of experience: June 02, 2022"
306,Orange Bank,Baulier,1 review,FR,simple et facile,"Jun 2, 2022","Bonjour,Ravi de vous l'entendre dire 😊Nous nous efforçons de vous offrir une application de qualité, simple et rapide, et sommes heureux de vous savoir satisfait.Bonne journée,Philippe","Jun 2, 2022",5,Invited,"simple et facileDate of experience: June 02, 2022"
307,Orange Bank,Math,2 reviews,FR,Appli Orange,"Jun 2, 2022","Bonjour , Merci à vous pour votre avis concernant notre application ! Nos développeurs travaillent sans relâche afin de proposer une application performante .Belle journée ,Vanessa","Jun 2, 2022",4,Invited,"Appli OrangeApplication top débit immédiatDate of experience: June 02, 2022"
308,Orange Bank,Dominique Fée,16 reviews,FR,L'application Orange Bank est simple…,"Jun 2, 2022","Bonjour DominiqueNos techniciens ont mis à votre disposition une application simple, rapide et à la portée de tous nos clients.Nous sommes ravis de constater votre satisfaction 😉Et si nécessaire n'hésitez surtout pas, nos conseillers restent à votre entière disposition.A bientôt,Philippe","Jun 2, 2022",5,Invited,"L'application Orange Bank est simple…L'application Orange Bank est simple d'utilisation. J'apprécie le fait d'être informé des différentes actions de crédit et où débit sur mon portable.Date of experience: June 02, 2022"
309,Orange Bank,Ludo Da,2 reviews,FR,Service au top,"Jun 1, 2022","Bonjour,Nous nous efforçons d’offrir à nos clients des services de qualité, et sommes heureux d’avoir pu vous en faire bénéficier.A bientôt,Philippe","Jun 2, 2022",5,Invited,"Service au topDate of experience: June 01, 2022"
310,Orange Bank,Haiki,2 reviews,FR,Banque correct,"Jun 1, 2022","Bonjour,Ravi de vous l'entendre dire.Nous espérons pouvoir répondre à vos attentes encore longtemps 😉.A bientôt,Philippe","Jun 2, 2022",5,Invited,"Banque correctBanque correct. Pas de surprise. Simple et efficace. MerciDate of experience: June 01, 2022"
311,Orange Bank,Nickname,1 review,FR,Bien,"Jun 1, 2022","Bonjour,Merci beaucoup pour votre avis, c’est toujours un plaisir de savoir nos utilisateurs satisfaits par nos services 🤗Passez une belle journée,Philippe","Jun 2, 2022",5,Invited,"BienSimple rapide et efficaceDate of experience: June 01, 2022"
312,Orange Bank,stephanie,2 reviews,FR,Rapide efficace,"Jun 1, 2022","Bonjour Stephanie,Merci à vous pour votre fidélité et votre confiance 🤗​.Nous restons à disposition si nécessaire.A bientôt,Philippe","Updated Jun 1, 2022",5,Invited,"Rapide efficaceRapide efficace merci Orange BankDate of experience: June 01, 2022"
313,Orange Bank,Murielle.D,1 review,FR,FACILE,"Jun 1, 2022","Bonjour Murielle,Ravi de l'apprendre 🤗​!Nos techniciens ont mis à votre disposition une application simple et rapide, et sommes heureux d’avoir pu vous en faire bénéficier.A bientôt,Philippe","Jun 1, 2022",5,Invited,"FACILEBanque en ligne simple ludique facileDate of experience: June 01, 2022"
314,Orange Bank,Seydou Niandou,2 reviews,NE,Super Cool Orange Bank,"Jun 1, 2022","Bonjour Seydou,Merci pour ce retour. Nous sommes heureux que vous ayez trouvé en Orange Bank une banque qui vous ressemble et qui répond en totalité à vos attentes.Nous restons à votre disposition si besoin.A bientôt,Philippe","Jun 1, 2022",5,Invited,"Super Cool Orange BankDate of experience: June 01, 2022"
315,Orange Bank,OUEDERNI MYRIAM,8 reviews,FR,Application simple,"May 31, 2022","Bonjour Myriam,Merci pour votre commentaire qui traduit parfaitement votre satisfaction 😊​.Et n'oubliez pas que vous pouvez profiter à tout moment de notre offre de parrainage.Si vous avez des questions, nos conseillers restent à votre disposition.A bientôt,Philippe","Jun 1, 2022",5,Invited,"Application simpleApplication simple, claire. Je recommande orange banque.Date of experience: May 31, 2022"
316,Orange Bank,Frances,4 reviews,FR,Bonne application,"May 31, 2022","Bonjour,Merci d'avoir pris le temps de laisser votre avis.N'hésitez pas à nous faire par de vos recommandations sur webmaster@orangebank.fr 😉A bientôt,Philippe","Jun 1, 2022",4,Invited,"Bonne applicationDate of experience: May 31, 2022"
317,Orange Bank,Rocher,1 review,FR,J'adore,"May 31, 2022","Bonjour,Parfait alors !L’objectif principale est de répondre entièrement à vos attentes.Nous restons disponibles si nécessaire.A bientôt,Philippe","Jun 1, 2022",5,Invited,"J'adoreTop, l'application et le service est vraiment superDate of experience: May 31, 2022"
318,Orange Bank,François,1 review,FR,en confiance,"May 31, 2022","Bonjour François,Vous avez tout résumé en 3 mots.Ravi de vous savoir satisfait par les services d’Orange Bank!Passez une belle journée,Philippe","Jun 1, 2022",5,Invited,"en confianceSimple, sûr, efficaceDate of experience: May 31, 2022"
319,Orange Bank,client(e),6 reviews,FR,Application mobile excellente,"May 31, 2022","Bonjour,Ravi de vous l'entendre dire 😊Nous nous efforçons de vous offrir une application de qualité, simple et rapide, et sommes heureux de vous savoir satisfait.A bientôt,Philippe","May 31, 2022",4,Invited,"Application mobile excellenteDate of experience: May 31, 2022"
320,Orange Bank,alix,1 review,FR,instagram,"May 31, 2022","Bonjour Alix , Nous vous remercions pour ces belles étoiles !Bonne journée , Vanessa","Jun 1, 2022",4,Invited,"instagraminstagram : asllxwDate of experience: May 31, 2022"
321,Orange Bank,Florian,1 review,FR,Merci Véronique !,"May 30, 2022","Bonjour Florian,C’est un plaisir de lire tout le succès de notre conseillère !Nous ne manquerons pas de lui transmettre votre message positif 🤗​.A bientôtPhilippe","Jun 1, 2022",5,Invited,"Merci Véronique !Date of experience: May 30, 2022"
322,Orange Bank,karo,3 reviews,FR,Tres a l ecoute,"May 30, 2022","Bonjour,Très heureux de lire que l’aide apportée par notre conseiller vous ait donné entière satisfaction 😉.Nous restons disponible si besoin.Bonne journée à vous,Philippe ","Jun 1, 2022",5,Invited,"Tres a l ecouteDate of experience: May 30, 2022"
323,Orange Bank,Moulin,1 review,FR,Simple et rapide,"May 30, 2022","Bonjour ,Mille merci pour votre commentaire et pour ces belles étoiles !Excellente journée , Vanessa","Jun 1, 2022",4,Invited,"Simple et rapideDate of experience: May 30, 2022"
324,Orange Bank,Véronique,9 reviews,FR,Un service Orange très facile…,"May 30, 2022","Bonjour Véronique,Nous nous efforçons d’offrir à nos clients une application simple et rapide d'utilisation, et sommes heureux d’avoir pu vous en faire bénéficier.A bientôt,Philippe","Jun 1, 2022",5,Invited,"Un service Orange très facile…Un service Orange très facile utilisation !!!!Date of experience: May 30, 2022"
325,Orange Bank,JOHNNY IMIZA,7 reviews,RE,Service efficace,"May 30, 2022","Bonjour,Merci beaucoup pour votre témoignage, c’est toujours un plaisir de savoir que nos utilisateurs sont satisfaits par nos services 🤗Passez une belle journée !Philippe","Updated Jun 2, 2022",5,Invited,"Service efficaceService efficace, pratique.Date of experience: May 30, 2022"
326,Orange Bank,harouna,2 reviews,FR,Se cool orange banque merci,"May 30, 2022","Bonjour Harouna,Merci beaucoup pour votre retour positif ! C'est pour vous que nous le faisons.Bonne journée,Tom.","Jun 3, 2022",5,Invited,"Se cool orange banque merciDate of experience: May 30, 2022"
